,Id,Review,Label,ans
68068,68068,Great start Machine Learning,5,other
68078,68078,highly recommended,5,other
68085,68085,Perfect getting started,5,other
68086,68086,goo,5,other
68091,68091,Amazing Learning approach,5,other
68092,68092,Thanks webSiteI keep going dream,5,other
68094,68094,good intro different kinds ML Wish used SciKitLearn,4,other
68098,68098,Deep Learning part needs improved,3,other
68100,68100,Good intro ML wouldve enjoyed less Black Box approach using Graphlab,4,other
68101,68101,good introduction machine learning good examplesSome questions quiz could rephrased avoid multiple possible interpretations,4,other
68104,68104,great introduction basics machine learning concepts hands programsLoved,5,other
68107,68107,Nice introductory class gives nice concepts various algorithms working example Thoroughly enjoyed class,5,other
68108,68108,thank much huge efforts,5,other
68109,68109,diverse applications well thought,5,other
68110,68110,Deep Learning Module improved,5,other
68113,68113,Great intro Machine Learning,5,other
68114,68114,easybut thats makes worth right,5,other
68115,68115,good new ML,4,other
68119,68119,great,5,other
68121,68121,Definitely good choice entering area machine learning,5,other
68123,68123,good introduction foundations machine learning learning methodology based study cases amazing gripping ipython notebooks used practical sessions instructive Strongly recommendable everybody want start world,5,other
68128,68128,General introduction machine learning approaches application real scenarios,5,other
68130,68130,case study approach explaining machine learning concepts commendable kind approach help cementing concepts helps making decisions comes reallife applications,5,other
68133,68133,Great introduction machine learning various concepts,5,other
68134,68134,excessive use GraphLab create industry standard,2,other
68135,68135,best module ever studied,5,other
68136,68136,Complete great,5,other
68137,68137,specialization delayed months annoying Dont give money,1,other
68138,68138,Excellent overview machine learning great approach casestudy introducing field instructor fun excellent job Looking forward rest specialization deeper work math algorithms behind various techniques covered,5,other
68140,68140,Great mixture theory practice Really enjoyed working IPython notebooks,5,other
68142,68142,Challenging right degree,5,other
68148,68148,well taught concepts clearly explained good introduction world machine learning,5,other
68151,68151,nice survey various topics Machine Learning,5,other
68152,68152,NICE INTRODUCTION,5,other
68153,68153,Brilliant introduction,5,other
68170,68170,good introduction ML applications detailed thorough expected Im looking forward following specialization,4,other
68171,68171,Assignments could little difficult,4,other
68174,68174,Great class,5,other
68176,68176,One coolest approach machine learning using real life data example loved beginner machine learning,5,other
68177,68177,Thanks,4,other
68180,68180,Exceptional introduction concepts involving Machine Learning Highly Recommended,5,other
68181,68181,Loved,5,other
68182,68182,Brief good overview typical Machine Learning models currently used many real applications Nice easy going teaching model based case studies lots examples practice assignments introduction world quite interesting intro keen follow next parts specialization,5,other
68187,68187,excited class thanks,5,other
68188,68188,Great Introduction machine learning Found Turi APIs iPython Notebook approach effective getting acquainted machine learning algorithms,5,other
68191,68191,Lots fun great introduction ML definitely continuing specialization,5,other
68192,68192,Awesome Teaching Technique Used Kudos Team,4,other
68193,68193,Great introduction machine learning,5,other
68195,68195,Interesting bit weak purposes,4,other
68200,68200,nice overview introduction machine learning Setting environment initially annoying well worth effort able analyzesolve realistic use cases,5,other
68202,68202,Loved Simple crisp,5,other
68208,68208,Well organized practical using iPython Notebook,5,other
68224,68224,quiz questions answers incorrect instructors need update quit reflect correct answers,4,other
68225,68225,clearly explained easytofollow pace great exampleswould absolutely great references exercises using pandasscikit,4,other
68226,68226,Simply awesome Well crafted beginners,5,other
68228,68228,easy understand even youre beginner inspiring,5,other
68240,68240,solid foundation Machine learning,5,other
68244,68244,easy follow wellpaced practical theory cheesy jokes,5,other
68252,68252,Incredibly helpful somebody previous experience machine learning,5,other
68253,68253,high level gives glimpse different machine learning domains One decide go deep one,5,other
68258,68258,Improved insight machine learning lot,5,other
68259,68259,good overview type thinking required Machine Learning data,5,other
68263,68263,good approach Let students hands play ML model first jumping details real life understanding use cases really important investigating time theories,5,other
68266,68266,interesting follow alone,5,other
68271,68271,Really good one,5,other
68273,68273,Excellent Intuitive,5,other
68274,68274,awesome fantastic outstanding,5,other
68275,68275,Interesting intro class much leave wanting,4,other
68277,68277,good overview ML GraphLab api wasnt bad also wise instructors allow use ML packages Overall enjoyed much also leaned much,5,other
68280,68280,great class love passionate guys topics,5,other
68281,68281,instructions programming assignments clear wasted lot time,3,other
68282,68282,Solid overview various ML techniques without getting far math behind,5,other
68287,68287,clearly explained practical machine learning use cases presented welcoming manner,5,other
68289,68289,proper documentationat least clear instructions first program,1,other
68290,68290,Really good intro Machine Learning,5,other
68292,68292,Thanks,5,other
68295,68295,Good presenting using ML tools part principle good enough,4,other
68296,68296,best introduction ML,4,other
68300,68300,dont really like dependency dato sframe prop tools,4,other
68302,68302,excellent introduction field welldesigned exercises hands labs,5,other
68303,68303,would perfect also cover section spark mllib,4,other
68308,68308,subjectes learnt deeply precisely summarized vague,2,other
68313,68313,much emphesis graphlab exercises prototyped done sklearn,5,other
68319,68319,clear practical,5,other
68323,68323,date practical,5,other
68327,68327,Really good explanations topic practical examples implementations like quick recap important concepts ML would recommend,5,other
68328,68328,overview machine learning finishing get important structures mlKeep learning,5,other
68333,68333,good introduction machine learning cases explains big concepts high level uses box functions graphlab implement ideas expect super detailed understanding algeralisms step step scratch,5,other
